,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170
90,0.246125,0.129262,0.114762,0.0675698,0.0735598,0.0683813,0.0484335,0.0410375,0.0543131,0.0378088,0.0624109,0.0540757,0.0649843,0.0478498,0.0546893,0.034407,0.0500242,0.0436359,0.0244404,0.0324604,0.0336183,0.0487661,0.0335688,0.0397265,0.0421464,0.0329473,0.0368306,0.0244988,0.0314608,0.0242525,0.0298009,0.031753,0.0291497,0.0346517,0.0191965,0.0272286,0.013769,0.0317383,0.0263779,0.0214753,0.0262538,0.0222854,0.0364529,0.0,0.0239799,0.0229895,0.0234081,0.0212498,0.0232233,0.0225258,0.0198754,0.0181327,0.0248923,0.0204722,0.0204942,0.0179393,0.0139332,0.0170779,0.0184198,0.0154724,0.0192413,0.0158441,0.0162183,0.0124513,0.0175846,0.0165853,0.0172788,0.0150419,0.0163862,0.0154195,0.0163732,0.0182146,0.0181153,0.0105429,0.0138144,0.0140615,0.0130244,0.00903837,0.0128711,0.0119713,0.0141268,0.0119988,0.00507612,0.0124635,0.0114753,0.0108061,0.0104311,0.0120875,0.0103641,0.00868781,0.0133065,0.00947647,0.0116644,0.00848614,0.00988426,0.00777302,0.00718172,0.00763837,0.00457909,0.00667555,0.00599483,0.00580406,0.00424936,0.00762171,0.00555626,0.00545691,0.00863581,0.00502205,0.00454255,0.0022926,0.00470858,0.00502926,0.00490101,0.00431653,0.00413172,0.0048962,0.00322516,0.00595631,0.00314145,0.00286346,0.00340695,0.0059949,0.00302203,0.00260816,0.00201981,0.00269187,0.00218409,0.00261516,0.00252943,0.00252059,0.00201579,0.00249127,0.00141665,0.0020736,0.0017122,0.00195921,0.000879965,0.00111882,0.00107597,0.00126898,0.0013142,0.00113688,0.00150063,0.00115009,0.000719655,0.00155215,0.000783892,0.000517978,0.000604451,0.000441465,0.000570239,0.000501905,0.000477472,0.000440821,0.000588549,0.00028269,0.000293208,0.000237834,0.000434158,0.000208159,0.000110688,0.000128733,0.000152735,0.0001667,6.93349e-05,0.000157368,4.67435e-05,2.1256e-13,1.93861e-05,7.21128e-06,2.09543e-12
91,0.240202,0.147503,0.128398,0.0787779,0.0623095,0.0433651,0.0428771,0.0385597,0.058627,0.0495329,0.0382757,0.045715,0.0439724,0.0456459,0.0449676,0.0335335,0.0502328,0.0429436,0.0337486,0.0284625,0.0364186,0.0354392,0.0361863,0.0360561,0.0365229,0.0258717,0.0330065,0.0,0.0317567,0.0307387,0.0324808,0.0289073,0.0392851,0.0257566,0.0256671,0.0305727,0.0305851,0.0273049,0.0323444,0.0211103,0.0277588,0.0293658,0.0245543,0.0141883,0.0268325,0.0222339,0.0251723,0.022556,0.022213,0.020341,0.0296738,0.021056,0.0204975,0.0206947,0.0158822,0.0198532,0.0217285,0.0195144,0.018508,0.0230733,0.0218313,0.018562,0.0180086,0.0167236,0.0154581,0.0152244,0.0161656,0.0156892,0.00658165,0.0,0.01659,0.0155912,0.0149191,0.0164446,0.0144655,0.0135742,0.0160846,0.0138412,0.0136202,0.0140255,0.0125163,0.0129022,0.0122908,0.0105737,0.0142598,0.0106506,0.0102198,0.0108756,0.0111632,0.00989635,0.0106468,0.00708612,0.00834489,0.00910931,0.00786297,0.00636512,0.00817337,0.0041249,0.00732249,0.00535984,0.00661005,0.00593237,0.0045286,0.00677484,0.00580285,0.00553265,0.00506906,0.00319765,0.00500674,0.00485247,0.00521648,0.00356703,0.00437224,0.00537651,0.00415878,0.00655142,0.00331752,0.00691844,0.00327873,0.00273534,0.00331671,0.00364002,0.00300012,0.00272056,0.00296334,0.00201235,0.00299472,0.00320323,0.00210364,0.00206822,0.00240762,0.00213085,0.00143055,0.00176009,0.00199509,0.00162457,0.00162676,0.00154327,0.00150582,0.00078338,0.00121354,0.00120539,0.00223708,0.00122359,0.000963656,0.00071772,0.000512202,0.000512512,0.000558055,0.000472469,0.000576572,0.000621383,0.000485217,0.00037964,5.97237e-16,0.000287472,0.000244003,0.000366002,0.000233,0.000263795,0.000120473,0.000116577,0.000112031,0.000105174,8.83563e-05,6.33292e-14,4.67435e-05,4.29133e-13,1.93861e-05,7.21128e-06,1.93394e-12
92,0.267886,0.121867,0.113287,0.0801651,0.078306,0.0605968,0.0515962,0.0320962,0.0498207,0.0476207,0.0557687,0.0541244,0.0461474,0.0473408,0.0571318,0.0411127,0.0536377,0.0462274,0.0324821,0.0310251,0.0256224,0.0325375,0.0420688,0.0346502,0.0303164,0.0299322,0.0234796,0.02368,0.0313714,0.0178482,0.0307161,0.0301263,0.0283707,0.0314525,0.0384912,0.0272344,0.0201847,0.0387395,0.0261906,0.0213401,0.0274043,0.0268192,0.028659,0.0100797,0.0229397,0.0246872,0.0242678,0.022461,0.0224209,0.0233995,0.0205761,0.022274,0.0196439,0.0235651,0.0205361,0.0207248,0.0187156,0.0194018,0.018836,0.0207154,0.0183547,0.0195424,0.02017,0.0,0.017864,0.018728,0.0166283,0.0160373,0.0146565,0.0180345,0.0169747,0.0145521,0.0164277,0.0142621,0.0141713,0.0102001,0.0162796,0.0150224,0.0129866,0.0114429,0.0118855,0.0118669,0.0116323,0.0134805,0.0112119,0.0128955,0.0205005,0.0098437,0.00931941,0.00942064,0.00997616,0.00957151,0.00894561,0.00765814,0.00616085,0.00548081,0.00700995,0.00503964,0.00656044,0.00647843,0.00639878,0.00810253,0.00574571,0.00575858,0.00523765,0.00549823,0.00602897,0.00582625,0.0051506,0.00601655,0.00390097,0.00758655,0.00381576,0.00459242,0.00413165,0.00374326,0.00404708,0.00326221,0.00335151,0.00333225,1.5618e-17,0.00297139,0.00263192,0.00284208,0.00285268,0.0027454,0.00255849,0.00238247,0.00148189,0.00223917,0.00252758,0.00172721,0.00163064,0.00185714,0.00174908,0.00179176,0.000727502,0.0015696,0.00119559,0.00133821,0.00135631,0.00242874,0.000950798,0.00113214,0.000721232,0.000619467,0.000605901,0.00062574,0.000451385,0.000220198,0.000860129,0.000518632,0.000578287,0.000255249,0.000492491,0.000444599,0.000218959,0.000485151,0.000225697,0.000142599,0.000109708,0.000132944,0.000104523,7.8674e-05,0.000175475,8.29871e-05,3.68063e-05,3.9481e-05,2.80939e-05,1.18251e-05,4.17378e-06
93,0.248715,0.0856097,0.08949,0.0698037,0.0814271,0.0472753,0.0477043,0.0553455,0.0143613,0.0366448,0.04737,0.0515792,0.0524667,0.0437926,0.0525474,0.0263868,0.04324,0.0516113,0.0396019,0.0383879,0.0355776,0.0537465,0.0353553,0.0311518,0.0343899,0.0410529,0.0331993,0.0332953,0.0307962,0.018544,0.0304315,0.0226892,0.0316428,0.0276593,0.0282328,0.040967,0.0262058,0.0259564,0.0238052,0.0277867,0.0250906,0.00922191,0.016116,0.0242616,0.0126539,0.0180942,0.0243217,0.0201937,0.0219275,0.0216523,0.0214515,0.0207363,0.0170751,0.0216473,0.0208672,0.0198089,0.0200452,0.0126194,0.018801,0.0194733,0.0179619,0.0185903,0.021444,0.0175457,0.0156875,0.0,0.0165171,0.0142458,0.014409,0.0164307,0.0156412,0.0155548,0.0172494,0.0120665,0.0160098,0.0124666,0.0176006,0.0262578,0.0126088,0.0134006,0.0117629,0.0111337,0.0113708,0.0110396,0.0113844,0.012109,0.0101637,0.00693259,0.0115642,0.0120412,0.00949977,0.00787924,0.00812827,0.00887292,0.00796911,0.00798934,0.00751797,0.00847293,0.00733819,0.00811425,0.0074687,0.00616777,0.00576975,0.00591821,0.00421994,0.00548325,0.010334,0.00555385,0.00450092,0.00471529,0.00416191,0.0056672,0.0034887,0.00520856,0.00465581,0.00429953,0.00392066,0.0033192,0.00372497,0.00240666,0.00303967,0.00306895,0.00270747,0.00415793,0.00258262,0.00238455,0.00248015,0.00215291,0.00208703,0.00207275,0.00215329,0.0021609,0.00103148,0.00185426,0.00164313,0.00170663,0.000304336,0.00135834,0.00145932,0.00250918,0.0010805,0.0010787,0.00111037,0.00106838,0.000635472,0.000436687,0.000659007,0.000661157,0.000348475,0.000538382,0.000892815,0.000522965,0.000470894,0.000847411,0.000395966,0.000272165,0.000236421,0.000236999,0.000277112,0.000124301,0.000308429,0.000118431,0.000107388,0.000177807,7.80444e-05,7.57749e-05,6.12376e-05,7.96261e-06,5.52754e-14,1.18251e-05,4.17378e-06
94,0.144838,0.153738,0.140318,0.0466207,0.0596338,0.038401,0.0465508,0.0497704,0.0651088,0.0497472,0.0520246,0.0505972,0.0688284,0.0909228,0.0382553,0.0416263,0.0477968,0.0390271,0.0415944,0.0222109,0.0366156,0.0325696,0.0341072,0.0403845,0.0221273,0.0327802,0.0349709,0.0234956,0.0240947,0.0316283,0.0276427,0.0264269,0.0298419,0.029791,0.0317946,0.0284394,0.019826,0.0277694,0.0190422,0.0263742,0.0341327,0.0246943,0.0249177,0.0239635,0.0243575,0.0208111,0.0231759,0.0247591,0.0226868,0.0208499,0.0213984,0.0204241,0.0195465,0.0227679,0.0208023,0.01652,0.0202199,0.0180908,0.0210535,0.018807,0.0185494,0.0188728,0.0172394,0.0185521,0.0171789,0.0152306,0.0163291,0.0221812,0.0185321,0.0149396,0.0135508,0.015523,0.013702,0.0164829,0.0150795,0.0145984,0.015538,0.0135615,0.0130747,0.0138149,0.0103806,0.0151662,0.0115099,5.48058e-17,0.0114301,0.0113873,0.0109024,0.0101991,0.0111748,0.00886401,0.0117149,0.00867245,0.00950343,0.00958714,0.0065519,0.00987362,0.00646042,0.00706628,0.00800769,0.00864432,0.00652763,0.00900409,0.00613459,0.00708402,0.00574222,0.00535167,0.00619753,0.00569749,0.00486736,0.00627651,0.00471656,0.00493989,0.00431784,0.00436525,0.0,0.00360873,0.0038811,0.00384746,0.00395856,0.00245902,0.00343878,0.00264882,0.00255919,0.00329707,0.00223719,0.00306217,0.00264202,0.0032615,0.00156924,0.00187561,0.00131334,0.00192456,0.00255091,0.00187039,0.00185406,0.001745,0.00137025,0.00147091,0.00194492,1.29527e-15,0.0010805,0.0010787,0.00111037,0.00106838,0.000635472,0.000436687,0.000659007,0.000661157,0.000348475,0.000538382,0.000892815,0.000522965,0.000470894,0.000847411,0.000395966,0.000272165,0.000236421,0.000236999,0.000277112,0.000124301,0.000308429,0.000118431,0.000107388,0.000177807,7.80444e-05,7.57749e-05,6.12376e-05,7.96261e-06,1.56046e-14,1.18251e-05,4.17378e-06
95,0.250888,0.129971,0.119201,0.0775146,0.0693998,0.0476293,0.0528541,0.0433383,0.0501848,0.0510991,0.0576561,0.0466208,0.0401998,0.0465948,0.0531043,0.0426498,0.0467931,0.0470732,0.0425668,0.0356885,0.0258688,0.0417531,0.0403561,0.0419567,0.0330593,0.0282589,0.020384,0.0218525,0.031765,0.0350804,0.0305172,0.0307346,0.0285592,0.0352083,0.0295853,0.0268322,0.0194758,0.0275456,0.0369783,0.024604,0.0258004,0.0250205,0.0361357,0.0481123,0.0239799,0.0229895,0.0234081,0.0212498,0.0232233,0.0225258,0.0198754,0.0181327,0.0248923,0.0204722,0.0204942,0.0179393,0.0139332,0.0170779,0.0184198,0.0154724,0.0192413,0.0158441,0.0162183,0.0124513,0.0175846,0.0165853,0.0172788,0.0150419,0.0163862,0.0154195,0.0163732,0.0182146,0.0181153,0.0105429,0.0138144,0.0140615,0.0130244,0.00903837,0.0128711,0.0119713,0.0141268,0.0119988,0.00507612,0.0124635,0.0114753,0.0108061,0.0104311,0.0120875,0.0103641,0.00868781,0.0133065,0.00947647,0.0116644,0.00848614,0.00988426,0.00777302,0.00718172,0.00763837,0.00457909,0.00667555,0.00599483,0.00580406,0.00424936,0.00762171,0.00555626,0.00545691,0.00863581,0.00502205,0.00454255,0.0022926,0.00470858,0.00502926,0.00490101,0.00431653,0.00413172,0.0048962,0.00322516,0.00595631,0.00314145,0.00286346,0.00340695,0.0059949,0.00302203,0.00260816,0.00201981,0.00269187,0.00218409,0.00261516,0.00252943,0.00252059,0.00201579,0.00249127,0.00141665,0.0020736,0.0017122,0.00195921,0.000879965,0.00111882,0.00107597,0.00126898,0.0013142,0.00113688,0.00150063,0.00115009,0.000719655,0.00155215,0.000783892,0.000517978,0.000604451,0.000441465,0.000570239,0.000501905,0.000477472,0.000440821,0.000588549,0.00028269,0.000293208,0.000237834,0.000434158,0.000208159,0.000110688,0.000128733,0.000152735,0.0001667,6.93349e-05,0.000157368,4.67435e-05,2.11778e-13,1.93861e-05,7.21128e-06,2.28168e-12
96,0.24888,0.0963551,0.0841298,0.066781,0.0768132,0.0693651,0.059127,0.0488811,0.0369011,0.0421604,0.0559286,0.0519055,0.0487202,0.0443921,0.0528047,0.0378368,0.0425255,0.0564946,0.0390588,0.0374866,0.0234801,0.0563578,0.0338723,0.0345126,0.0333053,0.0381362,0.0249403,0.0319858,0.0175632,0.0188784,0.0308914,0.0204062,0.0287314,0.0284692,0.0283872,0.0289219,0.0274033,0.0270723,0.0266636,0.0263723,0.0284134,0.0214723,0.0341072,0.024332,0.0252303,0.0331653,0.0211406,0.0249018,0.0233594,0.0208342,0.0216466,0.0216413,0.0202349,0.0217012,0.0218196,0.0204799,0.0202077,0.0245355,0.0194981,0.0190347,0.018814,0.0139624,0.00770871,0.0181046,0.0177688,0.00926962,0.007864,0.0163098,0.0159224,0.0155865,0.0163709,0.0143501,0.0185987,0.015876,0.0167894,0.0,0.015542,0.0139912,0.013066,0.0130138,0.0119111,0.0101145,0.0113969,0.0131241,0.0111344,0.00853515,0.0122163,0.00959378,0.00804012,0.00865074,0.0112481,0.00914669,0.00945381,0.0073824,0.0024403,0.00766834,0.00823395,0.0057575,0.00610942,0.00649433,0.00973781,0.00884554,0.00733428,0.00599478,0.00633904,0.0109401,0.00473303,0.00550741,0.00414763,0.00556933,0.00539165,0.00534928,0.00370902,0.00558322,0.00519716,0.00365875,0.00387448,0.00322343,0.00295399,0.0031606,0.00367998,0.00279766,0.0022695,0.0040498,0.00299218,0.00178752,0.00127288,0.00136961,0.00223453,0.00410835,0.00198111,0.00205079,0.00175837,0.00160912,0.00165888,0.00135463,0.00159137,0.00147308,0.00119707,0.00129319,0.000667033,0.000975389,0.000614942,0.000862448,0.00102312,0.000688806,0.00118033,0.00103797,0.00072196,0.000809083,0.000674828,0.000486473,0.000457743,0.00048675,0.000342612,1.40849e-15,0.000267423,0.000374214,0.00023327,0.000248332,0.000250048,0.000140474,6.32635e-05,0.000200849,9.40898e-05,7.85901e-05,1.56631e-14,6.22952e-05,1.93861e-05,7.21128e-06,2.33763e-12
97,0.11432,0.133728,0.120717,0.0909007,0.0615199,0.0441847,0.0517869,0.0541746,0.0403507,0.0536134,0.0,0.0568178,0.0505299,0.0437602,0.0331386,0.0659073,0.0410239,0.0404858,0.0361369,0.0360929,0.0255944,0.0355218,0.0446484,0.0400036,0.0245251,0.0364323,0.029135,0.0335594,0.026084,0.030816,0.028241,0.0293872,0.0291924,0.0241353,0.0153152,0.026883,0.0243806,0.0269918,0.0175243,0.0271546,0.020622,0.0261135,0.0254151,0.0235594,0.0242285,0.0208785,0.0229569,0.022364,0.0228803,0.0220523,0.0205087,0.0210006,0.0193195,0.0231718,0.0208313,0.0198054,0.0203652,0.0172471,0.0191791,0.0185058,0.0193496,0.0193862,0.017413,0.016891,0.0184793,0.0166757,0.0160378,0.0132462,0.0185357,0.0152408,0.015438,0.0154265,0.0107954,0.0154475,0.013668,0.0145175,0.0147169,0.0143584,0.0119263,0.0116662,0.0112894,0.0136156,0.0119641,0.0188052,0.0120828,0.00587568,0.00801612,0.0100455,0.00969119,0.00915697,0.00752166,0.00918782,0.00855014,0.00820557,0.00790075,0.00765605,0.0132039,0.00765018,0.00688201,0.00610484,0.00649904,0.00342239,0.006616,0.00427609,0.0056492,0.00765529,0.00492859,0.00454763,0.00614249,0.00484612,0.00524839,0.00377289,0.00492987,0.00432328,0.00378831,0.00491043,0.00409189,0.00374964,0.00220149,0.00330947,0.00318312,0.00377725,0.00279397,0.0029665,0.00288385,0.00202693,0.00254796,0.00162164,0.00232178,0.00201968,0.00249671,0.00199816,0.0019285,0.00180887,0.00172211,0.0014476,0.0,0.0018266,0.00136103,0.0011993,0.00113193,0.00156763,0.00113275,0.00103029,0.000876693,0.000799446,0.0006933,0.000716836,0.000261864,0.000605773,0.000627509,0.000314648,0.000270616,0.000595559,0.000283924,0.000299904,0.000264245,0.000392715,8.34e-05,0.0,0.000150212,9.61172e-05,0.00014699,0.000100447,9.61273e-05,6.34251e-05,9.62382e-05,6.22952e-05,1.93861e-05,7.21128e-06,1.12683e-12
98,0.242148,0.09661,0.0959798,0.0665634,0.0904624,0.0586893,0.0654966,0.0386828,0.0248532,0.0396228,0.0525914,0.0560921,0.0378443,0.0435245,0.0587938,0.0410128,0.034433,0.0448746,0.0384623,0.0362042,0.0248806,0.0412021,0.0349655,0.0343572,0.0335886,0.0390755,0.0196202,0.0316554,0.0272327,0.0118569,0.0310331,0.0195117,0.0285623,0.0286908,0.0293772,0.0377797,0.0274744,0.0268727,0.0265682,0.0272036,0.0299529,0.0214677,0.0167081,0.0240984,0.0216337,0.0236003,0.0229979,0.023291,0.0223272,0.0210566,0.0215385,0.0204634,0.0223018,0.020658,0.0214239,0.0186696,0.0190919,0.0204445,0.0194076,0.019842,0.0194801,0.0294571,0.018283,0.0164902,0.0177087,0.00663399,0.015898,0.0147723,0.0157958,0.0150958,0.0185016,0.0144101,0.0179961,0.0143965,0.0160892,0.0196595,0.0141531,0.019965,0.0135127,0.0121065,0.0040633,0.0114185,0.0123393,0.0111933,0.01069,0.0119845,0.00968899,0.00931186,0.00766998,0.0112011,0.00837687,0.00868605,0.0120732,0.00803153,0.0162081,0.00745221,0.00702269,0.00798965,0.00676852,0.00644159,0.00773792,0.00695081,0.00486588,0.0067457,0.0055093,0.00648251,0.00382238,0.00493116,0.00358807,0.0058577,0.00475603,0.00675644,0.00439135,0.0052519,0.00388619,0.00455091,0.00395048,0.00351477,0.00330341,0.00276097,0.00355536,0.00344914,0.00587185,0.002372,0.00244961,0.00268295,0.00260842,0.00264508,0.00217219,0.002609,0.00207325,0.00198985,0.00141734,0.00207735,0.0021865,0.00197345,0.00122231,0.00132588,0.00141991,0.00113011,0.000694061,0.000815053,1.12454e-16,0.00122359,0.000963656,0.00071772,0.000512202,0.000512512,0.000558055,0.000472469,0.000576572,0.000621383,0.000485217,0.00037964,1.29986e-15,0.000287472,0.000244003,0.000366002,0.000233,0.000263795,0.000120473,0.000116577,0.000112031,0.000105174,8.83563e-05,5.59372e-14,4.67435e-05,4.07427e-13,1.93861e-05,7.21128e-06,1.7005e-12
99,0.172638,0.128555,0.102341,0.0359263,0.0755405,0.0625038,0.0677632,0.0608817,0.0437548,0.0443164,0.0588395,0.0323555,0.0547981,0.043741,0.0654283,0.0348848,0.0507824,0.0439716,0.0392227,0.0387252,0.0382202,0.0443965,0.0285995,0.0337626,0.0421153,0.0309652,0.0641549,0.0389138,0.0223057,0.0302241,0.031059,0.0381492,0.0287489,0.0405266,0.032413,0.0278482,0.0178871,0.0283674,0.0275051,0.0265496,0.0247962,0.0259415,0.0290046,0.0245591,0.0235851,0.0219738,0.0264415,0.0229025,0.0238793,0.020093,0.0200593,0.0213283,0.0184948,0.0233649,0.0201051,0.0188994,0.0200006,0.018719,0.019138,0.0153678,0.0219534,0.0190812,0.0183643,0.0178478,0.0166248,0.0151484,0.0159942,0.0123689,0.0180519,0.0151127,0.0160225,0.0152375,0.0164804,0.0109043,0.0147376,0.0142186,0.0133765,0.0102297,0.0130325,0.0129522,0.0122391,0.012759,0.0236261,0.0114627,0.0105711,0.0120535,0.0124979,0.00952707,0.00957277,0.0104479,0.0109363,0.00782377,0.00706497,0.00905297,0.00585108,0.0105409,0.0077117,0.006162,0.0066692,0.00892412,0.00660519,0.00527051,0.00467209,0.00654535,0.00550301,0.00628566,0.00623698,0.00942029,0.00406423,0.00583712,0.00510994,0.00556656,0.00482749,0.0053788,0.00359346,0.00389522,0.00406971,0.00230738,0.00328664,0.00362732,0.00111835,0.00259974,0.00237838,0.00267747,0.00209482,0.00222751,0.00219884,0.00248994,2.4994e-17,0.00177036,0.00157193,0.00245903,0.00207709,0.0017226,0.00149166,0.00117072,0.00170442,0.00180116,0.00137726,0.00127184,0.000969684,0.00115608,0.000897209,0.000960399,0.000622738,0.000825079,0.0009895,0.000611663,0.000780108,0.000680094,1.59609e-16,0.000495271,0.00044972,0.000452352,0.000388984,0.000227012,0.000140186,0.00035147,9.49981e-05,6.69067e-05,6.30724e-15,0.000118431,0.000107388,0.000177807,7.80444e-05,7.57749e-05,6.12376e-05,7.96261e-06,4.51627e-13,1.18251e-05,4.17378e-06
100,0.177026,0.149435,0.126924,0.0354473,0.0458809,0.0334676,0.0601402,0.072018,0.0623563,0.0533868,0.0600449,0.0482777,0.0465417,0.0340844,0.0440087,0.0428481,0.0314577,0.0422699,0.0435413,0.0300217,0.0343646,0.0370226,0.0357224,0.0401257,0.0280968,0.031071,0.0333256,0.028532,0.0385657,0.0314867,0.0316358,0.0306973,0.0361418,0.019577,0.0231545,0.0296624,0.028683,0.0278948,0.0,0.0270784,0.0185768,0.0261594,0.0256789,0.0281781,0.0228535,0.0253282,0.02295,0.0248187,0.0196961,0.0275421,0.0251238,0.0238511,0.0195785,0.0198636,0.019172,0.0118411,0.0212746,0.0193689,0.0163841,0.018004,0.0213127,0.0192348,0.014355,0.0175057,0.014557,0.0170391,0.0166135,0.0191463,0.0170199,0.0166793,0.0155837,0.0160665,0.0172666,0.0106131,0.0150346,0.0143887,0.0133653,0.00962925,0.012961,0.0131674,0.011924,0.0116791,0.0055648,0.0116392,0.0113683,0.0112773,0.00752602,0.0128782,0.010095,0.00972057,0.0126765,0.0101237,0.00421594,0.00708094,0.0069055,0.00754117,0.00766903,0.00752686,0.00649904,0.00599965,0.00530634,0.0055236,0.00435519,0.00604417,0.00457939,0.00557706,0.0053976,0.00460838,0.00486631,0.00363615,0.0048055,0.00392291,0.00436831,0.00487005,0.00462338,0.00399984,0.00383504,0.00459172,0.00361223,0.00333842,0.00317263,0.00326474,0.00267258,1.74531e-16,0.0025792,0.00250842,0.00284044,0.00254932,0.00193261,0.00209912,0.0,0.00145617,0.00190804,0.00182447,0.00149206,0.00128712,0.00149618,0.0015362,0.00128925,0.00129712,0.00141171,0.00109994,0.00117102,0.00107311,0.00134495,0.000762401,0.00060268,0.000429791,0.00119055,0.00058313,0.000513936,0.000543041,0.000541939,0.00040853,0.000591953,0.000308958,0.000392846,0.000243666,0.000185318,0.000389195,0.000150212,9.61172e-05,0.00014699,0.000100447,9.61273e-05,6.34251e-05,9.62382e-05,6.22952e-05,1.93861e-05,7.21128e-06,1.12921e-12
101,0.241848,0.133222,0.118856,0.0615984,0.0674327,0.0645581,0.0503284,0.0438631,0.0439635,0.0480496,0.0527835,0.0405825,0.0531194,0.0536643,0.0487534,0.0491118,0.0444011,0.0545228,0.0418392,0.0449502,0.0305363,0.0544074,0.0595814,0.0267007,0.0358912,0.0224138,0.0250871,0.0168943,0.0306723,0.0279661,0.031442,0.0306297,0.0261194,0.0227003,0.0217885,0.0269543,0.0263501,0.0191442,0.0271875,0.0276726,0.0264049,0.02815,0.0236536,0.0210089,0.0246711,0.0207363,0.0230582,0.0222716,0.0226799,0.0206234,0.0201548,0.0,0.0228941,0.0162144,0.0243536,0.0207114,0.0184742,0.0217442,0.0194122,0.0144952,0.0211886,0.018391,0.0168829,0.0189766,0.0167871,0.0189773,0.018567,0.0177396,0.0170787,0.0162894,0.0164208,0.0153542,0.0173704,0.01125,0.0134444,0.0143418,0.0119924,0.0113065,0.0130903,0.0149083,0.0143261,0.0131595,0.00846831,0.0126566,0.0144312,0.0107812,0.0104574,0.0103805,0.00742142,0.00944637,0.00939292,0.0114681,0.0038907,0.00603344,0.00816617,0.00773605,0.00462388,0.0127276,0.007767,0.00265541,0.00784195,0.0058261,0.00580032,0.00580246,0.00562209,0.00542632,0.0052925,0.00509717,0.00518833,0.00387641,0.00519569,0.00409878,0.00280341,0.00573931,0.00428935,0.00810362,0.00455635,0.00405895,0.0032893,0.00317296,0.00314504,0.00324586,0.00211408,0.00346894,0.00287103,0.00219746,0.00276665,0.00261396,0.00208322,0.00208558,0.00158984,0.00196743,0.00198094,0.00184182,0.00190343,0.00062396,0.00207851,0.00169248,0.00144988,0.000784285,0.00114794,0.00122596,0.000448174,0.00112838,0.00064804,0.00082122,1.72178e-16,0.000936903,0.000667036,0.000743987,0.000579523,0.000452199,0.00046508,0.00043688,0.000327708,9.83206e-05,0.000547515,0.000247124,0.000163596,0.00014269,0.000125227,2.13641e-15,0.000116225,0.000104953,3.74745e-14,8.29871e-05,3.68063e-05,3.9481e-05,2.80939e-05,1.18251e-05,4.17378e-06
102,0.241661,0.127033,0.113053,0.0578841,0.0743435,0.0663988,0.0653296,0.042426,0.054235,0.0605009,0.0671751,0.0560686,0.060937,0.0455259,0.0559682,0.0435311,0.0645079,0.0576044,0.0251434,0.0269659,0.023506,0.0540919,0.0475034,0.0414011,0.0313641,0.0274625,0.033905,0.0127664,0.0291212,0.0159557,0.0302427,0.0302442,0.029062,0.0213037,0.0243013,0.0273617,0.0246153,0.0,0.0267499,0.0339955,0.0264543,0.0243818,0.0261912,0.0262581,0.0246583,0.0213739,0.0233866,0.0210634,0.0225092,0.0220976,0.0205576,0.0160963,0.0206932,0.0207072,0.0210634,0.0214411,0.0223732,0.0235918,0.0138454,0.0166152,0.0186614,0.0150461,0.0190029,0.0177058,0.0166813,0.0147579,0.0158095,0.0172812,0.0160697,0.0142835,0.0168993,0.0149548,0.0171226,0.0120273,0.0137354,0.0148949,0.0131999,0.0103708,0.0128961,0.0115583,0.0157806,0.010037,0.00491112,0.0131244,0.0110566,0.010818,0.00907777,0.0106838,0.00717476,0.00976818,0.0190042,0.00741712,0.0108463,0.0104366,0.00706053,0.00807849,0.0069986,0.0070375,0.00589625,0.00708316,0.00819557,0.00751017,0.00601626,0.00584354,0.00633474,0.00598063,0.00394055,0.00434671,0.00537029,0.00650902,0.00552115,0.00691817,0.00448952,0.00452099,0.00482108,0.0043058,0.00234695,0.00360473,0.0042395,0.00255697,0.0025377,0.00341482,0.00107808,0.00271098,1.7508e-16,0.00245976,0.00206604,0.00229039,0.00183838,0.00207219,0.00167451,0.00177005,0.00165166,0.00137432,0.00171358,0.00181552,0.0016764,0.00101401,0.0012321,0.00126487,0.000793202,0.000714242,0.00172997,0.00107823,0.000823926,0.000785382,0.00116074,0.00034324,0.000599481,0.00063218,0.000449425,0.000564262,0.000383265,0.00040787,0.000364958,0.000594348,0.000267423,0.000374214,0.00023327,0.000248332,0.000250048,0.000140474,6.32635e-05,0.000200849,9.40898e-05,7.85901e-05,1.37522e-19,6.22952e-05,1.93861e-05,7.21128e-06,2.50905e-12
